temperature,visibility,precipitation,year,month,day,hour,snow,heavy_snow,rain,heavy_rain
17.2,16.1,0.0,2016,5,19,19,False,False,False,False
17.2,16.1,0.0,2016,5,19,20,False,False,False,False
15.6,16.1,0.0,2016,5,19,21,False,False,False,False
14.4,16.1,0.0,2016,5,19,22,False,False,False,False
13.9,16.1,0.0,2016,5,19,23,False,False,False,False
13.9,16.1,0.0,2016,5,20,0,False,False,False,False
15.0,16.1,0.0,2016,5,20,1,False,False,False,False
15.0,16.1,0.0,2016,5,20,2,False,False,False,False
14.4,16.1,0.0,2016,5,20,3,False,False,False,False
14.4,16.1,0.0,2016,5,20,4,False,False,False,False
14.4,16.1,0.0,2016,5,20,5,False,False,False,False
12.2,16.1,0.0,2016,5,20,6,False,False,False,False
12.2,16.1,0.0,2016,5,20,7,False,False,False,False
12.8,16.1,0.0,2016,5,20,8,False,False,False,False
13.9,16.1,0.0,2016,5,20,9,False,False,False,False
15.0,16.1,0.0,2016,5,20,10,False,False,False,False
17.8,16.1,0.0,2016,5,20,11,False,False,False,False
19.4,16.1,0.0,2016,5,20,12,False,False,False,False
21.1,16.1,0.0,2016,5,20,13,False,False,False,False
23.3,16.1,0.0,2016,5,20,14,False,False,False,False
23.9,16.1,0.0,2016,5,20,15,False,False,False,False
23.9,16.1,0.0,2016,5,20,16,False,False,False,False
23.9,16.1,0.0,2016,5,20,17,False,False,False,False
23.9,16.1,0.0,2016,5,20,18,False,False,False,False
21.7,16.1,0.0,2016,5,20,19,False,False,False,False
20.0,16.1,0.0,2016,5,20,20,False,False,False,False
18.9,16.1,0.0,2016,5,20,21,False,False,False,False
18.3,16.1,0.0,2016,5,20,22,False,False,False,False
17.8,16.1,0.0,2016,5,20,23,False,False,False,False
17.8,16.1,0.0,2016,5,21,0,False,False,False,False
17.2,16.1,0.0,2016,5,21,1,False,False,False,False
16.7,16.1,0.0,2016,5,21,2,False,False,False,False
16.1,16.1,0.0,2016,5,21,3,False,False,False,False
15.0,16.1,0.0,2016,5,21,4,False,False,False,False
15.0,16.1,0.0,2016,5,21,5,False,False,False,False
14.4,16.1,0.0,2016,5,21,6,False,False,False,False
13.9,16.1,0.0,2016,5,21,7,False,False,False,False
15.0,16.1,0.0,2016,5,21,8,False,False,False,False
16.7,16.1,0.0,2016,5,21,9,False,False,False,False
16.7,16.1,0.0,2016,5,21,10,False,False,False,False
16.7,16.1,0.0,2016,5,21,11,False,False,False,False
17.2,14.5,0.0,2016,5,21,12,False,False,False,False
17.8,16.1,0.0,2016,5,21,13,False,False,False,False
18.9,16.1,0.0,2016,5,21,14,False,False,False,False
17.8,16.1,0.0,2016,5,21,15,False,False,False,False
17.2,16.1,0.0,2016,5,21,16,False,False,False,False
17.2,16.1,0.0,2016,5,21,17,False,False,False,False
17.2,16.1,0.0,2016,5,21,18,False,False,False,False
17.2,16.1,0.0,2016,5,21,19,False,False,False,False
15.0,12.9,0.0,2016,5,21,20,False,False,True,False
13.3,11.3,1.0,2016,5,21,21,False,False,False,False
12.8,16.1,0.0,2016,5,21,22,False,False,False,False
13.3,16.1,0.0,2016,5,21,23,False,False,False,False
13.3,16.1,0.0,2016,5,22,0,False,False,False,False
13.3,14.5,0.0,2016,5,22,1,False,False,True,False
12.2,16.1,0.0,2016,5,22,2,False,False,False,False
12.2,16.1,0.0,2016,5,22,3,False,False,False,False
12.2,16.1,0.0,2016,5,22,4,False,False,False,False
12.2,16.1,0.0,2016,5,22,5,False,False,False,False
11.7,11.3,1.0,2016,5,22,6,False,False,True,False
11.1,14.5,1.3,2016,5,22,7,False,False,True,False
11.7,14.5,0.0,2016,5,22,8,False,False,False,False
12.2,16.1,0.0,2016,5,22,9,False,False,False,False
14.4,16.1,0.0,2016,5,22,10,False,False,False,False
15.0,16.1,0.0,2016,5,22,11,False,False,False,False
16.7,16.1,0.0,2016,5,22,12,False,False,False,False
18.9,16.1,0.0,2016,5,22,13,False,False,False,False
20.0,16.1,0.0,2016,5,22,14,False,False,False,False
20.0,16.1,0.0,2016,5,22,15,False,False,False,False
20.6,16.1,0.0,2016,5,22,16,False,False,False,False
20.6,16.1,0.0,2016,5,22,17,False,False,False,False
19.4,16.1,0.0,2016,5,22,18,False,False,False,False
18.9,16.1,0.0,2016,5,22,19,False,False,False,False
18.9,16.1,0.0,2016,5,22,20,False,False,False,False
18.3,16.1,0.0,2016,5,22,21,False,False,False,False
17.2,16.1,0.0,2016,5,22,22,False,False,False,False
17.2,16.1,0.0,2016,5,22,23,False,False,False,False
16.1,16.1,0.0,2016,5,23,0,False,False,False,False
15.0,16.1,0.0,2016,5,23,1,False,False,False,False
14.4,16.1,0.0,2016,5,23,2,False,False,False,False
14.4,16.1,0.0,2016,5,23,3,False,False,False,False
13.9,16.1,0.0,2016,5,23,4,False,False,False,False
13.9,16.1,0.0,2016,5,23,5,False,False,False,False
13.9,16.1,0.0,2016,5,23,6,False,False,False,False
13.3,12.9,0.0,2016,5,23,7,False,False,False,False
14.4,11.3,0.0,2016,5,23,8,False,False,False,False
16.1,11.3,0.0,2016,5,23,9,False,False,False,False
17.8,11.3,0.0,2016,5,23,10,False,False,False,False
18.9,14.5,0.0,2016,5,23,11,False,False,False,False
21.1,12.9,0.0,2016,5,23,12,False,False,False,False
23.3,14.5,0.0,2016,5,23,13,False,False,False,False
24.4,16.1,0.0,2016,5,23,14,False,False,False,False
25.0,16.1,0.0,2016,5,23,15,False,False,False,False
23.9,16.1,0.0,2016,5,23,16,False,False,False,False
23.3,16.1,0.0,2016,5,23,17,False,False,False,False
22.2,16.1,0.0,2016,5,23,18,False,False,False,False
17.8,8.0,0.3,2016,5,23,19,False,False,True,False
16.7,16.1,0.3,2016,5,23,20,False,False,False,False
17.2,16.1,0.0,2016,5,23,21,False,False,False,False
17.8,16.1,0.0,2016,5,23,22,False,False,False,False
17.8,16.1,0.0,2016,5,23,23,False,False,False,False
17.2,16.1,0.0,2016,5,24,0,False,False,False,False
17.2,16.1,0.0,2016,5,24,1,False,False,False,False
16.7,16.1,0.0,2016,5,24,2,False,False,False,False
17.2,16.1,0.0,2016,5,24,3,False,False,False,False
14.4,12.9,0.8,2016,5,24,4,False,False,True,False
15.0,11.3,0.0,2016,5,24,5,False,False,True,False
14.4,8.0,0.5,2016,5,24,6,False,False,True,False
14.4,6.4,0.8,2016,5,24,7,False,False,True,False
15.0,4.8,1.0,2016,5,24,8,False,False,True,False
15.0,4.8,0.8,2016,5,24,9,False,False,True,False
15.6,8.0,0.3,2016,5,24,10,False,False,True,False
16.1,8.0,0.5,2016,5,24,11,False,False,False,False
17.2,8.0,0.0,2016,5,24,12,False,False,True,False
17.8,14.5,0.0,2016,5,24,13,False,False,False,False
18.9,12.9,0.0,2016,5,24,14,False,False,False,False
21.1,12.9,0.0,2016,5,24,15,False,False,False,False
22.8,16.1,0.0,2016,5,24,16,False,False,False,False
21.7,16.1,0.0,2016,5,24,17,False,False,False,False
21.1,16.1,0.0,2016,5,24,18,False,False,False,False
20.0,16.1,0.0,2016,5,24,19,False,False,False,False
20.6,16.1,0.0,2016,5,24,20,False,False,False,False
20.0,16.1,0.0,2016,5,24,21,False,False,False,False
20.6,16.1,0.0,2016,5,24,22,False,False,False,False
19.4,16.1,0.0,2016,5,24,23,False,False,False,False
18.9,16.1,0.0,2016,5,25,0,False,False,False,False
17.8,16.1,0.0,2016,5,25,1,False,False,False,False
17.8,16.1,0.0,2016,5,25,2,False,False,False,False
17.8,16.1,0.0,2016,5,25,3,False,False,False,False
17.2,16.1,0.0,2016,5,25,4,False,False,False,False
17.2,16.1,0.0,2016,5,25,5,False,False,False,False
16.1,16.1,0.0,2016,5,25,6,False,False,False,False
16.7,16.1,0.0,2016,5,25,7,False,False,False,False
17.8,14.5,0.0,2016,5,25,8,False,False,False,False
18.9,14.5,0.0,2016,5,25,9,False,False,False,False
21.1,14.5,0.0,2016,5,25,10,False,False,False,False
22.8,14.5,0.0,2016,5,25,11,False,False,False,False
25.6,14.5,0.0,2016,5,25,12,False,False,False,False
28.3,14.5,0.0,2016,5,25,13,False,False,False,False
29.4,12.9,0.0,2016,5,25,14,False,False,False,False
30.0,12.9,0.0,2016,5,25,15,False,False,False,False
30.6,11.3,0.0,2016,5,25,16,False,False,False,False
30.0,12.9,0.0,2016,5,25,17,False,False,False,False
30.0,12.9,0.0,2016,5,25,18,False,False,False,False
29.4,11.3,0.0,2016,5,25,19,False,False,False,False
28.3,12.9,0.0,2016,5,25,20,False,False,False,False
28.3,12.9,0.0,2016,5,25,21,False,False,False,False
26.7,14.5,0.0,2016,5,25,22,False,False,False,False
26.7,14.5,0.0,2016,5,25,23,False,False,False,False
25.6,14.5,0.0,2016,5,26,0,False,False,False,False
25.0,14.5,0.0,2016,5,26,1,False,False,False,False
23.9,14.5,0.0,2016,5,26,2,False,False,False,False
23.3,14.5,0.0,2016,5,26,3,False,False,False,False
22.8,14.5,0.0,2016,5,26,4,False,False,False,False
22.8,16.1,0.0,2016,5,26,5,False,False,False,False
22.2,14.5,0.0,2016,5,26,6,False,False,False,False
21.1,12.9,0.0,2016,5,26,7,False,False,False,False
21.7,12.9,0.0,2016,5,26,8,False,False,False,False
23.3,12.9,0.0,2016,5,26,9,False,False,False,False
24.4,12.9,0.0,2016,5,26,10,False,False,False,False
25.6,11.3,0.0,2016,5,26,11,False,False,False,False
28.3,11.3,0.0,2016,5,26,12,False,False,False,False
30.0,11.3,0.0,2016,5,26,13,False,False,False,False
31.1,12.9,0.0,2016,5,26,14,False,False,False,False
31.7,12.9,0.0,2016,5,26,15,False,False,False,False
31.1,12.9,0.0,2016,5,26,16,False,False,False,False
30.6,12.9,0.0,2016,5,26,17,False,False,False,False
29.4,12.9,0.0,2016,5,26,18,False,False,False,False
28.3,12.9,0.0,2016,5,26,19,False,False,False,False
28.3,12.9,0.0,2016,5,26,20,False,False,False,False
27.2,12.9,0.0,2016,5,26,21,False,False,False,False
25.6,16.1,0.0,2016,5,26,22,False,False,False,False
24.4,16.1,0.0,2016,5,26,23,False,False,False,False
24.4,14.5,0.0,2016,5,27,0,False,False,False,False
24.4,14.5,0.0,2016,5,27,1,False,False,False,False
24.4,14.5,0.0,2016,5,27,2,False,False,False,False
23.9,14.5,0.0,2016,5,27,3,False,False,False,False
23.3,14.5,0.0,2016,5,27,4,False,False,False,False
23.3,14.5,0.0,2016,5,27,5,False,False,False,False
23.3,14.5,0.0,2016,5,27,6,False,False,False,False
23.3,11.3,0.0,2016,5,27,7,False,False,False,False
23.9,11.3,0.0,2016,5,27,8,False,False,False,False
23.9,9.7,0.0,2016,5,27,9,False,False,False,False
24.4,9.7,0.0,2016,5,27,10,False,False,False,False
26.1,9.7,0.0,2016,5,27,11,False,False,False,False
27.8,9.7,0.0,2016,5,27,12,False,False,False,False
28.9,9.7,0.0,2016,5,27,13,False,False,False,False
30.0,9.7,0.0,2016,5,27,14,False,False,False,False
29.4,9.7,0.0,2016,5,27,15,False,False,False,False
27.8,9.7,0.0,2016,5,27,16,False,False,False,False
26.1,11.3,0.0,2016,5,27,17,False,False,False,False
26.1,11.3,0.0,2016,5,27,18,False,False,False,False
27.2,11.3,0.0,2016,5,27,19,False,False,False,False
26.7,11.3,0.0,2016,5,27,20,False,False,False,False
25.6,11.3,0.0,2016,5,27,21,False,False,False,False
25.6,12.9,0.0,2016,5,27,22,False,False,False,False
25.6,12.9,0.0,2016,5,27,23,False,False,False,False
25.0,12.9,0.0,2016,5,28,0,False,False,False,False
24.4,12.9,0.0,2016,5,28,1,False,False,False,False
23.9,12.9,0.0,2016,5,28,2,False,False,False,False
23.9,14.5,0.0,2016,5,28,3,False,False,False,False
22.8,14.5,0.0,2016,5,28,4,False,False,False,False
22.2,14.5,0.0,2016,5,28,5,False,False,False,False
21.7,14.5,0.0,2016,5,28,6,False,False,False,False
21.7,12.9,0.0,2016,5,28,7,False,False,False,False
22.2,12.9,0.0,2016,5,28,8,False,False,False,False
22.8,12.9,0.0,2016,5,28,9,False,False,False,False
24.4,12.9,0.0,2016,5,28,10,False,False,False,False
25.6,11.3,0.0,2016,5,28,11,False,False,False,False
28.3,11.3,0.0,2016,5,28,12,False,False,False,False
30.6,11.3,0.0,2016,5,28,13,False,False,False,False
31.7,11.3,0.0,2016,5,28,14,False,False,False,False
32.2,11.3,0.0,2016,5,28,15,False,False,False,False
32.2,9.7,0.0,2016,5,28,16,False,False,False,False
31.1,11.3,0.0,2016,5,28,17,False,False,False,False
31.1,11.3,0.0,2016,5,28,18,False,False,False,False
30.0,11.3,0.0,2016,5,28,19,False,False,False,False
28.3,11.3,0.0,2016,5,28,20,False,False,False,False
27.8,11.3,0.0,2016,5,28,21,False,False,False,False
27.2,12.9,0.0,2016,5,28,22,False,False,False,False
26.7,12.9,0.0,2016,5,28,23,False,False,False,False
26.7,12.9,0.0,2016,5,29,0,False,False,False,False
25.6,14.5,0.0,2016,5,29,1,False,False,False,False
25.0,16.1,0.0,2016,5,29,2,False,False,False,False
24.4,16.1,0.0,2016,5,29,3,False,False,False,False
23.9,16.1,0.0,2016,5,29,4,False,False,False,False
23.3,16.1,0.0,2016,5,29,5,False,False,False,False
22.8,16.1,0.0,2016,5,29,6,False,False,False,False
22.2,14.5,0.0,2016,5,29,7,False,False,False,False
22.8,14.5,0.0,2016,5,29,8,False,False,False,False
23.3,14.5,0.0,2016,5,29,9,False,False,False,False
25.0,14.5,0.0,2016,5,29,10,False,False,False,False
26.1,12.9,0.0,2016,5,29,11,False,False,False,False
27.8,12.9,0.0,2016,5,29,12,False,False,False,False
28.9,12.9,0.0,2016,5,29,13,False,False,False,False
30.0,12.9,0.0,2016,5,29,14,False,False,False,False
29.4,12.9,0.0,2016,5,29,15,False,False,False,False
27.8,14.5,0.0,2016,5,29,16,False,False,False,False
26.1,14.5,0.0,2016,5,29,17,False,False,False,False
25.0,14.5,0.0,2016,5,29,18,False,False,False,False
24.4,16.1,0.0,2016,5,29,19,False,False,False,False
24.4,16.1,0.0,2016,5,29,20,False,False,False,False
23.3,16.1,0.0,2016,5,29,21,False,False,False,False
22.8,16.1,0.0,2016,5,29,22,False,False,False,False
22.2,16.1,0.0,2016,5,29,23,False,False,False,False
21.7,16.1,0.0,2016,5,30,0,False,False,False,False
21.7,16.1,0.0,2016,5,30,1,False,False,False,False
21.7,14.5,0.0,2016,5,30,2,False,False,False,False
20.6,1.2,0.8,2016,5,30,3,False,False,False,True
21.1,3.2,10.2,2016,5,30,4,False,False,True,False
21.1,4.0,0.5,2016,5,30,5,False,False,True,False
21.1,2.8,5.3,2016,5,30,6,False,False,False,True
21.1,6.4,2.8,2016,5,30,7,False,False,True,False
21.1,6.4,2.8,2016,5,30,8,False,False,True,False
20.0,8.0,0.0,2016,5,30,9,False,False,False,False
20.6,6.4,0.0,2016,5,30,10,False,False,False,False
20.6,11.3,0.0,2016,5,30,11,False,False,False,False
22.2,11.3,0.0,2016,5,30,12,False,False,False,False
24.4,16.1,0.0,2016,5,30,13,False,False,False,False
25.6,16.1,0.0,2016,5,30,14,False,False,False,False
26.1,14.5,0.0,2016,5,30,15,False,False,False,False
26.1,16.1,0.0,2016,5,30,16,False,False,False,False
25.0,14.5,0.0,2016,5,30,17,False,False,False,False
25.0,14.5,0.0,2016,5,30,18,False,False,False,False
24.4,14.5,0.0,2016,5,30,19,False,False,False,False
24.4,14.5,0.0,2016,5,30,20,False,False,False,False
24.4,12.9,0.0,2016,5,30,21,False,False,False,False
23.9,16.1,0.0,2016,5,30,22,False,False,False,False
23.3,16.1,0.0,2016,5,30,23,False,False,False,False
22.8,16.1,0.0,2016,5,31,0,False,False,False,False
22.8,16.1,0.0,2016,5,31,1,False,False,False,False
22.2,16.1,0.0,2016,5,31,2,False,False,False,False
22.8,16.1,0.0,2016,5,31,3,False,False,False,False
22.2,16.1,0.0,2016,5,31,4,False,False,False,False
22.2,14.5,0.0,2016,5,31,5,False,False,False,False
22.2,14.5,0.0,2016,5,31,6,False,False,False,False
22.2,11.3,0.0,2016,5,31,7,False,False,False,False
22.2,9.7,0.0,2016,5,31,8,False,False,False,False
22.8,11.3,0.0,2016,5,31,9,False,False,False,False
23.3,11.3,0.0,2016,5,31,10,False,False,False,False
24.4,12.9,0.0,2016,5,31,11,False,False,False,False
25.6,14.5,0.0,2016,5,31,12,False,False,False,False
27.2,12.9,0.0,2016,5,31,13,False,False,False,False
27.8,12.9,0.0,2016,5,31,14,False,False,False,False
29.4,12.9,0.0,2016,5,31,15,False,False,False,False
28.3,12.9,0.0,2016,5,31,16,False,False,False,False
26.7,12.9,0.0,2016,5,31,17,False,False,False,False
26.7,12.9,0.0,2016,5,31,18,False,False,False,False
25.6,14.5,0.0,2016,5,31,19,False,False,False,False
25.6,12.9,0.0,2016,5,31,20,False,False,False,False
23.9,11.3,0.0,2016,5,31,21,False,False,False,False
23.3,12.9,0.0,2016,5,31,22,False,False,False,False
23.3,12.9,0.0,2016,5,31,23,False,False,False,False
23.3,12.9,0.0,2016,6,1,0,False,False,False,False
23.3,12.9,0.0,2016,6,1,1,False,False,False,False
22.8,12.9,0.0,2016,6,1,2,False,False,False,False
22.2,11.3,0.0,2016,6,1,3,False,False,False,False
21.1,12.9,0.0,2016,6,1,4,False,False,False,False
21.7,16.1,0.0,2016,6,1,5,False,False,False,False
21.7,16.1,0.0,2016,6,1,6,False,False,False,False
21.1,12.9,0.0,2016,6,1,7,False,False,False,False
22.2,14.5,0.0,2016,6,1,8,False,False,False,False
22.8,14.5,0.0,2016,6,1,9,False,False,False,False
23.9,14.5,0.0,2016,6,1,10,False,False,False,False
25.0,14.5,0.0,2016,6,1,11,False,False,False,False
25.0,12.9,0.0,2016,6,1,12,False,False,False,False
26.1,12.9,0.0,2016,6,1,13,False,False,False,False
26.7,12.9,0.0,2016,6,1,14,False,False,False,False
26.7,12.9,0.0,2016,6,1,15,False,False,False,False
27.8,12.9,0.0,2016,6,1,16,False,False,False,False
27.2,12.9,0.0,2016,6,1,17,False,False,False,False
26.7,12.9,0.0,2016,6,1,18,False,False,False,False
25.6,12.9,0.0,2016,6,1,19,False,False,False,False
24.4,12.9,0.0,2016,6,1,20,False,False,False,False
23.9,12.9,0.0,2016,6,1,21,False,False,False,False
21.7,14.5,0.0,2016,6,1,22,False,False,False,False
21.1,14.5,0.0,2016,6,1,23,False,False,False,False
20.0,14.5,0.0,2016,6,2,0,False,False,False,False
19.4,14.5,0.0,2016,6,2,1,False,False,False,False
18.9,14.5,0.0,2016,6,2,2,False,False,False,False
18.3,14.5,0.0,2016,6,2,3,False,False,False,False
17.8,14.5,0.0,2016,6,2,4,False,False,False,False
17.2,14.5,0.0,2016,6,2,5,False,False,False,False
17.2,14.5,0.0,2016,6,2,6,False,False,False,False
17.2,12.9,0.0,2016,6,2,7,False,False,False,False
17.2,12.9,0.0,2016,6,2,8,False,False,False,False
17.8,11.3,0.0,2016,6,2,9,False,False,False,False
18.9,11.3,0.0,2016,6,2,10,False,False,False,False
19.4,11.3,0.0,2016,6,2,11,False,False,False,False
20.6,11.3,0.0,2016,6,2,12,False,False,False,False
21.7,11.3,0.0,2016,6,2,13,False,False,False,False
23.9,11.3,0.0,2016,6,2,14,False,False,False,False
24.4,9.7,0.0,2016,6,2,15,False,False,False,False
23.9,9.7,0.0,2016,6,2,16,False,False,False,False
23.3,9.7,0.0,2016,6,2,17,False,False,False,False
23.3,11.3,0.0,2016,6,2,18,False,False,False,False
22.2,14.5,0.0,2016,6,2,19,False,False,False,False
20.6,12.9,0.0,2016,6,2,20,False,False,False,False
18.9,11.3,0.0,2016,6,2,21,False,False,False,False
18.3,12.9,0.0,2016,6,2,22,False,False,False,False
17.8,11.3,0.0,2016,6,2,23,False,False,False,False
17.8,11.3,0.0,2016,6,3,0,False,False,False,False
18.3,11.3,0.0,2016,6,3,1,False,False,False,False
18.3,11.3,0.0,2016,6,3,2,False,False,False,False
17.8,12.9,0.0,2016,6,3,3,False,False,False,False
17.8,14.5,0.0,2016,6,3,4,False,False,False,False
17.8,12.9,0.0,2016,6,3,5,False,False,False,False
18.3,12.9,0.0,2016,6,3,6,False,False,False,False
17.8,11.3,0.0,2016,6,3,7,False,False,False,False
17.8,8.0,0.0,2016,6,3,8,False,False,False,False
17.8,6.4,0.3,2016,6,3,9,False,False,False,False
17.2,4.8,0.0,2016,6,3,10,False,False,True,False
17.8,4.8,0.3,2016,6,3,11,False,False,False,False
18.3,4.8,0.0,2016,6,3,12,False,False,False,False
18.9,4.8,0.0,2016,6,3,13,False,False,False,False
18.9,6.4,0.0,2016,6,3,14,False,False,False,False
19.4,8.0,0.0,2016,6,3,15,False,False,False,False
20.0,9.7,0.0,2016,6,3,16,False,False,False,False
19.4,8.0,0.0,2016,6,3,17,False,False,False,False
20.6,9.7,0.0,2016,6,3,18,False,False,False,False
21.1,8.0,0.0,2016,6,3,19,False,False,False,False
21.1,9.7,0.0,2016,6,3,20,False,False,False,False
20.6,9.7,0.0,2016,6,3,21,False,False,False,False
20.0,12.9,0.0,2016,6,3,22,False,False,False,False
20.0,11.3,0.0,2016,6,3,23,False,False,False,False
20.0,12.9,0.0,2016,6,4,0,False,False,False,False
19.4,12.9,0.0,2016,6,4,1,False,False,False,False
19.4,12.9,0.0,2016,6,4,2,False,False,False,False
19.4,12.9,0.0,2016,6,4,3,False,False,False,False
20.0,11.3,0.0,2016,6,4,4,False,False,False,False
20.0,11.3,0.0,2016,6,4,5,False,False,False,False
19.4,11.3,0.0,2016,6,4,6,False,False,False,False
20.0,9.7,0.0,2016,6,4,7,False,False,False,False
20.6,6.4,0.0,2016,6,4,8,False,False,False,False
21.1,8.0,0.0,2016,6,4,9,False,False,False,False
22.2,8.0,0.0,2016,6,4,10,False,False,False,False
23.3,8.0,0.0,2016,6,4,11,False,False,False,False
23.9,9.7,0.0,2016,6,4,12,False,False,False,False
25.6,9.7,0.0,2016,6,4,13,False,False,False,False
26.7,11.3,0.0,2016,6,4,14,False,False,False,False
27.8,11.3,0.0,2016,6,4,15,False,False,False,False
26.7,9.7,0.0,2016,6,4,16,False,False,False,False
28.3,9.7,0.0,2016,6,4,17,False,False,False,False
26.1,11.3,0.0,2016,6,4,18,False,False,False,False
24.4,9.7,0.0,2016,6,4,19,False,False,False,False
23.9,11.3,0.0,2016,6,4,20,False,False,False,False
20.6,4.0,4.1,2016,6,4,21,False,False,False,False
19.4,4.8,6.1,2016,6,4,22,False,False,True,False
20.0,6.4,0.0,2016,6,4,23,False,False,False,False
18.9,9.7,0.0,2016,6,5,0,False,False,False,False
19.4,9.7,0.0,2016,6,5,1,False,False,False,False
19.4,11.3,0.0,2016,6,5,2,False,False,False,False
18.9,12.9,0.0,2016,6,5,3,False,False,False,False
19.4,16.1,0.0,2016,6,5,4,False,False,False,False
19.4,16.1,0.0,2016,6,5,5,False,False,False,False
18.9,14.5,0.0,2016,6,5,6,False,False,False,False
18.9,14.5,0.0,2016,6,5,7,False,False,False,False
18.9,12.9,0.0,2016,6,5,8,False,False,False,False
19.4,12.9,0.0,2016,6,5,9,False,False,False,False
18.9,6.4,0.0,2016,6,5,10,False,False,True,False
19.4,12.9,0.0,2016,6,5,11,False,False,False,False
20.0,12.9,0.0,2016,6,5,12,False,False,False,False
18.3,1.2,8.1,2016,6,5,13,False,False,False,True
19.4,3.2,0.0,2016,6,5,14,False,False,False,False
20.0,1.6,0.0,2016,6,5,15,False,False,False,False
21.1,4.8,0.0,2016,6,5,16,False,False,False,False
21.1,6.4,0.0,2016,6,5,17,False,False,False,False
21.1,6.4,0.0,2016,6,5,18,False,False,False,False
21.1,8.0,0.0,2016,6,5,19,False,False,False,False
18.9,1.6,1.3,2016,6,5,20,False,False,True,False
18.9,4.8,2.8,2016,6,5,21,False,False,True,False
18.9,14.5,0.5,2016,6,5,22,False,False,False,False
19.4,12.9,0.0,2016,6,5,23,False,False,False,False
18.9,12.9,0.0,2016,6,6,0,False,False,False,False
18.9,12.9,0.0,2016,6,6,1,False,False,False,False
18.9,9.7,0.0,2016,6,6,2,False,False,False,False
18.9,9.7,0.0,2016,6,6,3,False,False,False,False
18.9,8.0,0.0,2016,6,6,4,False,False,False,False
18.9,8.0,0.0,2016,6,6,5,False,False,False,False
18.9,8.0,0.0,2016,6,6,6,False,False,False,False
18.9,6.4,0.0,2016,6,6,7,False,False,False,False
19.4,8.0,0.0,2016,6,6,8,False,False,False,False
20.6,9.7,0.0,2016,6,6,9,False,False,False,False
21.7,12.9,0.0,2016,6,6,10,False,False,False,False
22.2,14.5,0.0,2016,6,6,11,False,False,False,False
23.9,14.5,0.0,2016,6,6,12,False,False,False,False
25.6,14.5,0.0,2016,6,6,13,False,False,False,False
26.7,14.5,0.0,2016,6,6,14,False,False,False,False
27.2,14.5,0.0,2016,6,6,15,False,False,False,False
27.8,14.5,0.0,2016,6,6,16,False,False,False,False
27.8,12.9,0.0,2016,6,6,17,False,False,False,False
27.8,14.5,0.0,2016,6,6,18,False,False,False,False
27.2,14.5,0.0,2016,6,6,19,False,False,False,False
26.7,14.5,0.0,2016,6,6,20,False,False,False,False
27.2,14.5,0.0,2016,6,6,21,False,False,False,False
26.1,16.1,0.0,2016,6,6,22,False,False,False,False
25.6,16.1,0.0,2016,6,6,23,False,False,False,False
25.6,14.5,0.0,2016,6,7,0,False,False,False,False
25.0,16.1,0.0,2016,6,7,1,False,False,False,False
24.4,16.1,0.0,2016,6,7,2,False,False,False,False
23.3,14.5,0.0,2016,6,7,3,False,False,False,False
23.3,14.5,0.0,2016,6,7,4,False,False,False,False
22.8,14.5,0.0,2016,6,7,5,False,False,False,False
22.2,14.5,0.0,2016,6,7,6,False,False,False,False
22.2,11.3,0.0,2016,6,7,7,False,False,False,False
21.7,11.3,0.0,2016,6,7,8,False,False,False,False
22.8,12.9,0.0,2016,6,7,9,False,False,False,False
23.9,12.9,0.0,2016,6,7,10,False,False,False,False
24.4,12.9,0.0,2016,6,7,11,False,False,False,False
26.1,12.9,0.0,2016,6,7,12,False,False,False,False
27.2,12.9,0.0,2016,6,7,13,False,False,False,False
28.3,12.9,0.0,2016,6,7,14,False,False,False,False
28.3,12.9,0.0,2016,6,7,15,False,False,False,False
28.9,12.9,0.0,2016,6,7,16,False,False,False,False
25.6,14.5,0.0,2016,6,7,17,False,False,False,False
23.3,14.5,0.0,2016,6,7,18,False,False,False,False
24.4,14.5,0.0,2016,6,7,19,False,False,False,False
23.9,14.5,0.0,2016,6,7,20,False,False,False,False
22.8,16.1,0.0,2016,6,7,21,False,False,False,False
22.2,16.1,0.0,2016,6,7,22,False,False,False,False
21.1,16.1,0.0,2016,6,7,23,False,False,False,False
20.0,16.1,0.0,2016,6,8,0,False,False,False,False
18.3,16.1,0.0,2016,6,8,1,False,False,False,False
17.8,16.1,0.0,2016,6,8,2,False,False,False,False
17.8,16.1,0.0,2016,6,8,3,False,False,False,False
17.2,16.1,0.0,2016,6,8,4,False,False,False,False
16.7,16.1,0.0,2016,6,8,5,False,False,False,False
16.1,16.1,0.0,2016,6,8,6,False,False,False,False
15.6,16.1,0.0,2016,6,8,7,False,False,False,False
16.1,16.1,0.0,2016,6,8,8,False,False,False,False
16.1,16.1,0.0,2016,6,8,9,False,False,False,False
17.2,16.1,0.0,2016,6,8,10,False,False,False,False
17.8,16.1,0.0,2016,6,8,11,False,False,False,False
18.9,14.5,0.0,2016,6,8,12,False,False,False,False
18.3,16.1,0.0,2016,6,8,13,False,False,False,False
14.4,2.8,0.3,2016,6,8,14,False,False,True,False
11.7,2.0,0.5,2016,6,8,15,False,False,True,False
11.1,4.8,2.8,2016,6,8,16,False,False,True,False
12.2,12.9,0.5,2016,6,8,17,False,False,False,False
12.8,14.5,0.3,2016,6,8,18,False,False,False,False
15.0,16.1,0.0,2016,6,8,19,False,False,False,False
